raw_date,source_name,ticker_symbol,open_price,close_price,volume,ingestion_timestamp
2025-05-01 04:00:00-04:00,yfinance,GC=F,3238.199951171875,3213.10009765625,30237,2025-05-08T14:30:29.427472
2025-05-01 08:00:00-04:00,yfinance,GC=F,3212.89990234375,3224.60009765625,70933,2025-05-08T14:30:29.427578
2025-05-01 12:00:00-04:00,yfinance,GC=F,3224.39990234375,3236.60009765625,26004,2025-05-08T14:30:29.427707
2025-05-01 16:00:00-04:00,yfinance,GC=F,3237.0,3246.199951171875,6377,2025-05-08T14:30:29.427824
2025-05-01 20:00:00-04:00,yfinance,GC=F,3246.199951171875,3266.699951171875,21651,2025-05-08T14:30:29.427935
2025-05-02 00:00:00-04:00,yfinance,GC=F,3263.89990234375,3267.0,23620,2025-05-08T14:30:29.428055
2025-05-02 04:00:00-04:00,yfinance,GC=F,3267.10009765625,3269.89990234375,24181,2025-05-08T14:30:29.428174
2025-05-02 08:00:00-04:00,yfinance,GC=F,3269.89990234375,3239.800048828125,88349,2025-05-08T14:30:29.428290
2025-05-02 12:00:00-04:00,yfinance,GC=F,3240.0,3241.39990234375,40792,2025-05-08T14:30:29.428405
2025-05-02 16:00:00-04:00,yfinance,GC=F,3241.5,3247.39990234375,4215,2025-05-08T14:30:29.428611
2025-05-04 16:00:00-04:00,yfinance,GC=F,3247.10009765625,3255.199951171875,8387,2025-05-08T14:30:29.428741
2025-05-04 20:00:00-04:00,yfinance,GC=F,3255.300048828125,3262.300048828125,26190,2025-05-08T14:30:29.428852
2025-05-05 00:00:00-04:00,yfinance,GC=F,3262.699951171875,3272.699951171875,14592,2025-05-08T14:30:29.428962
2025-05-05 04:00:00-04:00,yfinance,GC=F,3272.800048828125,3321.89990234375,46644,2025-05-08T14:30:29.429075
2025-05-05 08:00:00-04:00,yfinance,GC=F,3321.89990234375,3321.10009765625,52716,2025-05-08T14:30:29.429190
2025-05-05 12:00:00-04:00,yfinance,GC=F,3320.800048828125,3337.60009765625,30519,2025-05-08T14:30:29.429302
2025-05-05 16:00:00-04:00,yfinance,GC=F,3337.60009765625,3342.800048828125,6149,2025-05-08T14:30:29.429403
2025-05-05 20:00:00-04:00,yfinance,GC=F,3342.800048828125,3368.39990234375,62462,2025-05-08T14:30:29.429503
2025-05-06 00:00:00-04:00,yfinance,GC=F,3368.800048828125,3378.5,32294,2025-05-08T14:30:29.429623
2025-05-06 04:00:00-04:00,yfinance,GC=F,3378.800048828125,3386.89990234375,31445,2025-05-08T14:30:29.429727
2025-05-06 08:00:00-04:00,yfinance,GC=F,3387.10009765625,3403.10009765625,75147,2025-05-08T14:30:29.429825
2025-05-06 12:00:00-04:00,yfinance,GC=F,3403.199951171875,3431.5,44485,2025-05-08T14:30:29.429920
2025-05-06 16:00:00-04:00,yfinance,GC=F,3431.5,3409.199951171875,21083,2025-05-08T14:30:29.430027
2025-05-06 20:00:00-04:00,yfinance,GC=F,3409.300048828125,3384.300048828125,50851,2025-05-08T14:30:29.430127
2025-05-07 00:00:00-04:00,yfinance,GC=F,3383.800048828125,3396.0,24477,2025-05-08T14:30:29.430221
2025-05-07 04:00:00-04:00,yfinance,GC=F,3396.0,3395.0,27047,2025-05-08T14:30:29.430318
2025-05-07 08:00:00-04:00,yfinance,GC=F,3394.89990234375,3393.0,60384,2025-05-08T14:30:29.430416
2025-05-07 12:00:00-04:00,yfinance,GC=F,3393.0,3379.300048828125,73064,2025-05-08T14:30:29.430516
2025-05-07 16:00:00-04:00,yfinance,GC=F,3379.39990234375,3383.10009765625,6636,2025-05-08T14:30:29.430613
2025-05-07 20:00:00-04:00,yfinance,GC=F,3383.199951171875,3404.199951171875,41933,2025-05-08T14:30:29.430716
