Datetime,Price,Close,High,Low,Open
2025-05-14 08:32:00+00:00,3237.5,3238.300048828125,3237.300048828125,3237.60009765625,64
2025-05-14 08:33:00+00:00,3238.39990234375,3238.5,3236.89990234375,3237.199951171875,96
2025-05-14 08:34:00+00:00,3236.800048828125,3238.89990234375,3236.39990234375,3238.800048828125,107
2025-05-14 08:35:00+00:00,3236.300048828125,3237.199951171875,3236.10009765625,3236.60009765625,66
2025-05-14 08:36:00+00:00,3236.300048828125,3236.699951171875,3235.199951171875,3236.300048828125,180
2025-05-14 08:37:00+00:00,3235.39990234375,3236.699951171875,3234.800048828125,3236.39990234375,158
2025-05-14 08:38:00+00:00,3235.199951171875,3235.89990234375,3234.89990234375,3235.39990234375,59
2025-05-14 08:39:00+00:00,3236.5,3236.699951171875,3234.39990234375,3235.39990234375,74
2025-05-14 08:40:00+00:00,3234.89990234375,3236.89990234375,3234.699951171875,3236.39990234375,126
2025-05-14 08:41:00+00:00,3236.60009765625,3237.60009765625,3235.300048828125,3235.300048828125,116
2025-05-14 08:42:00+00:00,3235.699951171875,3236.699951171875,3235.5,3236.699951171875,40
2025-05-14 08:43:00+00:00,3235.800048828125,3236.39990234375,3235.39990234375,3235.39990234375,62
2025-05-14 08:44:00+00:00,3235.0,3236.199951171875,3235.0,3236.10009765625,22
2025-05-14 08:45:00+00:00,3235.5,3235.89990234375,3235.0,3235.300048828125,52
2025-05-14 08:46:00+00:00,3237.699951171875,3237.89990234375,3235.800048828125,3235.89990234375,161
2025-05-14 08:47:00+00:00,3237.800048828125,3238.199951171875,3237.199951171875,3237.800048828125,66
2025-05-14 08:48:00+00:00,3238.300048828125,3238.800048828125,3237.60009765625,3237.60009765625,76
2025-05-14 08:49:00+00:00,3237.699951171875,3238.699951171875,3237.199951171875,3238.10009765625,94
2025-05-14 08:50:00+00:00,3238.10009765625,3238.199951171875,3236.89990234375,3237.39990234375,52
2025-05-14 08:51:00+00:00,3238.199951171875,3238.199951171875,3236.89990234375,3238.0,68
2025-05-14 08:52:00+00:00,3236.699951171875,3238.39990234375,3236.5,3238.199951171875,107
2025-05-14 08:53:00+00:00,3237.800048828125,3237.89990234375,3236.89990234375,3236.89990234375,37
2025-05-14 08:54:00+00:00,3236.300048828125,3238.199951171875,3236.0,3238.0,108
2025-05-14 08:55:00+00:00,3236.10009765625,3236.199951171875,3235.300048828125,3236.199951171875,42
2025-05-14 08:56:00+00:00,3236.10009765625,3236.199951171875,3235.5,3236.199951171875,21
2025-05-14 08:57:00+00:00,3238.5,3239.699951171875,3236.199951171875,3236.199951171875,137
2025-05-14 08:58:00+00:00,3237.10009765625,3238.60009765625,3237.10009765625,3238.10009765625,90
2025-05-14 08:59:00+00:00,3236.699951171875,3237.5,3236.699951171875,3237.10009765625,42
2025-05-14 09:00:00+00:00,3236.300048828125,3237.0,3235.60009765625,3236.699951171875,45
2025-05-14 09:01:00+00:00,3235.5,3237.199951171875,3235.5,3236.0,47
2025-05-14 09:02:00+00:00,3235.300048828125,3235.800048828125,3234.699951171875,3235.39990234375,101
2025-05-14 09:03:00+00:00,3236.39990234375,3237.10009765625,3234.60009765625,3235.0,174
2025-05-14 09:04:00+00:00,3236.300048828125,3237.300048828125,3236.300048828125,3236.300048828125,44
2025-05-14 09:05:00+00:00,3236.89990234375,3237.199951171875,3235.89990234375,3236.5,72
2025-05-14 09:06:00+00:00,3236.699951171875,3237.89990234375,3236.39990234375,3237.10009765625,49
2025-05-14 09:07:00+00:00,3238.60009765625,3239.0,3236.60009765625,3236.60009765625,56
2025-05-14 09:08:00+00:00,3237.60009765625,3238.699951171875,3236.39990234375,3238.699951171875,108
2025-05-14 09:09:00+00:00,3237.699951171875,3238.60009765625,3237.300048828125,3237.800048828125,120
2025-05-14 09:10:00+00:00,3237.199951171875,3237.699951171875,3236.5,3237.60009765625,94
2025-05-14 09:11:00+00:00,3235.199951171875,3237.39990234375,3234.39990234375,3237.300048828125,499
2025-05-14 09:12:00+00:00,3234.89990234375,3235.39990234375,3234.10009765625,3235.10009765625,175
2025-05-14 09:13:00+00:00,3234.699951171875,3235.0,3233.699951171875,3234.60009765625,210
2025-05-14 09:14:00+00:00,3236.300048828125,3236.60009765625,3234.199951171875,3234.699951171875,304
2025-05-14 09:15:00+00:00,3236.10009765625,3237.10009765625,3235.699951171875,3236.5,42
2025-05-14 09:16:00+00:00,3236.699951171875,3237.5,3236.60009765625,3236.60009765625,70
2025-05-14 09:17:00+00:00,3235.199951171875,3236.800048828125,3235.10009765625,3236.60009765625,53
2025-05-14 09:18:00+00:00,3234.5,3235.10009765625,3234.10009765625,3235.10009765625,70
2025-05-14 09:19:00+00:00,3235.10009765625,3235.10009765625,3233.89990234375,3234.300048828125,45
2025-05-14 09:20:00+00:00,3234.5,3236.199951171875,3234.39990234375,3235.60009765625,43
2025-05-14 09:21:00+00:00,3234.300048828125,3235.699951171875,3234.10009765625,3234.5,64
2025-05-14 09:22:00+00:00,3234.10009765625,3234.39990234375,3233.60009765625,3234.300048828125,91
2025-05-14 09:23:00+00:00,3233.5,3234.199951171875,3233.199951171875,3233.800048828125,308
2025-05-14 09:24:00+00:00,3234.5,3234.60009765625,3232.89990234375,3233.60009765625,40
2025-05-14 09:25:00+00:00,3234.89990234375,3235.0,3233.300048828125,3234.89990234375,71
2025-05-14 09:26:00+00:00,3236.0,3236.199951171875,3235.0,3235.0,71
2025-05-14 09:27:00+00:00,3236.0,3236.10009765625,3234.89990234375,3235.89990234375,48
2025-05-14 09:28:00+00:00,3236.699951171875,3237.10009765625,3235.5,3235.800048828125,59
2025-05-14 09:29:00+00:00,3235.199951171875,3236.5,3234.89990234375,3236.5,79
2025-05-14 09:30:00+00:00,3235.10009765625,3235.60009765625,3234.39990234375,3235.39990234375,73
2025-05-14 09:31:00+00:00,3234.0,3235.39990234375,3233.39990234375,3235.0,133
2025-05-14 09:32:00+00:00,3233.699951171875,3234.0,3233.199951171875,3233.800048828125,83
2025-05-14 09:33:00+00:00,3234.39990234375,3234.60009765625,3233.5,3233.699951171875,88
2025-05-14 09:34:00+00:00,3235.199951171875,3235.800048828125,3234.5,3234.5,72
2025-05-14 09:35:00+00:00,3234.39990234375,3235.199951171875,3234.199951171875,3235.199951171875,15
2025-05-14 09:36:00+00:00,3235.300048828125,3235.699951171875,3234.0,3234.39990234375,62
2025-05-14 09:37:00+00:00,3235.5,3235.800048828125,3234.800048828125,3235.300048828125,45
2025-05-14 09:38:00+00:00,3235.39990234375,3235.89990234375,3235.300048828125,3235.5,30
2025-05-14 09:39:00+00:00,3235.0,3235.199951171875,3235.0,3235.199951171875,15
2025-05-14 09:40:00+00:00,3235.0,3235.199951171875,3234.39990234375,3234.800048828125,27
2025-05-14 09:41:00+00:00,3236.39990234375,3236.800048828125,3235.0,3235.0,30
2025-05-14 09:42:00+00:00,3238.10009765625,3238.199951171875,3235.699951171875,3236.39990234375,103
2025-05-14 09:43:00+00:00,3238.60009765625,3238.60009765625,3237.89990234375,3238.10009765625,55
2025-05-14 09:44:00+00:00,3238.89990234375,3240.199951171875,3238.5,3238.699951171875,131
2025-05-14 09:45:00+00:00,3238.60009765625,3239.60009765625,3238.60009765625,3238.800048828125,54
2025-05-14 09:46:00+00:00,3238.5,3239.199951171875,3238.199951171875,3238.39990234375,33
2025-05-14 09:47:00+00:00,3239.39990234375,3239.800048828125,3238.699951171875,3238.699951171875,52
2025-05-14 09:48:00+00:00,3239.300048828125,3240.39990234375,3239.10009765625,3239.199951171875,161
2025-05-14 09:49:00+00:00,3240.10009765625,3240.10009765625,3239.300048828125,3239.300048828125,98
2025-05-14 09:50:00+00:00,3239.39990234375,3240.800048828125,3238.89990234375,3240.10009765625,115
2025-05-14 09:51:00+00:00,3239.60009765625,3239.89990234375,3238.0,3239.300048828125,166
2025-05-14 09:52:00+00:00,3237.699951171875,3239.60009765625,3237.39990234375,3239.60009765625,68
2025-05-14 09:53:00+00:00,3239.199951171875,3239.699951171875,3237.60009765625,3237.60009765625,79
2025-05-14 09:54:00+00:00,3239.0,3239.699951171875,3238.10009765625,3239.0,145
2025-05-14 09:55:00+00:00,3237.39990234375,3238.89990234375,3237.39990234375,3238.60009765625,34
2025-05-14 09:56:00+00:00,3237.89990234375,3237.89990234375,3237.10009765625,3237.199951171875,30
2025-05-14 09:57:00+00:00,3237.199951171875,3237.800048828125,3237.199951171875,3237.800048828125,15
2025-05-14 09:58:00+00:00,3237.10009765625,3237.39990234375,3236.300048828125,3237.199951171875,81
2025-05-14 09:59:00+00:00,3236.199951171875,3237.39990234375,3236.10009765625,3237.199951171875,72
2025-05-14 10:00:00+00:00,3235.699951171875,3236.199951171875,3235.39990234375,3236.10009765625,47
2025-05-14 10:01:00+00:00,3235.199951171875,3235.89990234375,3234.800048828125,3235.39990234375,103
2025-05-14 10:02:00+00:00,3235.300048828125,3235.60009765625,3235.10009765625,3235.10009765625,42
2025-05-14 10:03:00+00:00,3235.0,3235.0,3235.0,3235.0,40
2025-05-14 10:04:00+00:00,3234.300048828125,3235.39990234375,3234.199951171875,3235.199951171875,690
2025-05-14 10:05:00+00:00,3234.60009765625,3234.800048828125,3233.5,3234.199951171875,178
2025-05-14 10:06:00+00:00,3235.5,3235.5,3234.199951171875,3234.39990234375,114
2025-05-14 10:07:00+00:00,3236.10009765625,3236.800048828125,3235.39990234375,3235.5,97
2025-05-14 10:08:00+00:00,3236.699951171875,3236.800048828125,3236.199951171875,3236.199951171875,46
2025-05-14 10:09:00+00:00,3236.39990234375,3237.10009765625,3236.10009765625,3237.0,52
2025-05-14 10:10:00+00:00,3237.300048828125,3237.300048828125,3236.199951171875,3236.5,74
2025-05-14 10:11:00+00:00,3236.800048828125,3237.60009765625,3236.60009765625,3237.5,48
2025-05-14 10:12:00+00:00,3237.10009765625,3237.300048828125,3236.699951171875,3237.0,28
2025-05-14 10:13:00+00:00,3237.699951171875,3237.699951171875,3237.0,3237.300048828125,40
2025-05-14 10:14:00+00:00,3237.39990234375,3237.800048828125,3237.0,3237.699951171875,90
2025-05-14 10:15:00+00:00,3238.5,3238.5,3236.699951171875,3237.699951171875,94
2025-05-14 10:16:00+00:00,3237.5,3238.300048828125,3236.89990234375,3238.199951171875,132
2025-05-14 10:17:00+00:00,3238.5,3238.5,3237.5,3237.5,21
2025-05-14 10:18:00+00:00,3237.699951171875,3238.699951171875,3237.5,3238.39990234375,39
2025-05-14 10:19:00+00:00,3237.800048828125,3237.800048828125,3236.89990234375,3237.300048828125,38
2025-05-14 10:20:00+00:00,3238.0,3238.60009765625,3237.800048828125,3237.800048828125,26
2025-05-14 10:21:00+00:00,3237.300048828125,3238.10009765625,3237.300048828125,3238.10009765625,17
2025-05-14 10:22:00+00:00,3237.800048828125,3238.0,3237.39990234375,3237.39990234375,18
2025-05-14 10:23:00+00:00,3237.60009765625,3237.89990234375,3237.300048828125,3237.89990234375,14
2025-05-14 10:24:00+00:00,3237.60009765625,3237.60009765625,3237.199951171875,3237.199951171875,9
2025-05-14 10:25:00+00:00,3236.60009765625,3237.5,3236.199951171875,3237.5,37
2025-05-14 10:26:00+00:00,3237.39990234375,3237.5,3236.300048828125,3236.300048828125,17
2025-05-14 10:27:00+00:00,3236.60009765625,3237.39990234375,3236.60009765625,3237.300048828125,16
2025-05-14 10:28:00+00:00,3236.60009765625,3237.300048828125,3236.199951171875,3236.5,32
2025-05-14 10:29:00+00:00,3236.89990234375,3237.0,3235.800048828125,3236.89990234375,65
2025-05-14 10:30:00+00:00,3236.199951171875,3236.800048828125,3235.800048828125,3236.800048828125,45
2025-05-14 10:31:00+00:00,3237.699951171875,3237.699951171875,3236.199951171875,3236.300048828125,47
2025-05-14 10:32:00+00:00,3236.60009765625,3238.10009765625,3236.60009765625,3238.0,74
2025-05-14 10:33:00+00:00,3236.300048828125,3236.699951171875,3235.39990234375,3236.300048828125,69
2025-05-14 10:34:00+00:00,3235.39990234375,3237.199951171875,3234.300048828125,3236.5,192
2025-05-14 10:35:00+00:00,3235.199951171875,3236.10009765625,3234.300048828125,3235.60009765625,129
2025-05-14 10:36:00+00:00,3235.0,3235.5,3234.300048828125,3234.89990234375,144
2025-05-14 10:37:00+00:00,3235.5,3235.5,3234.300048828125,3234.89990234375,318
2025-05-14 10:38:00+00:00,3236.0,3236.10009765625,3235.0,3235.60009765625,223
2025-05-14 10:39:00+00:00,3236.5,3237.699951171875,3235.60009765625,3235.89990234375,240
2025-05-14 10:40:00+00:00,3236.199951171875,3236.89990234375,3236.199951171875,3236.60009765625,51
2025-05-14 10:41:00+00:00,3236.89990234375,3237.699951171875,3236.60009765625,3236.60009765625,29
2025-05-14 10:42:00+00:00,3235.10009765625,3237.0,3235.10009765625,3236.800048828125,59
2025-05-14 10:43:00+00:00,3235.300048828125,3235.5,3234.89990234375,3235.199951171875,19
2025-05-14 10:44:00+00:00,3235.10009765625,3236.10009765625,3235.10009765625,3235.199951171875,20
2025-05-14 10:45:00+00:00,3235.5,3235.699951171875,3234.89990234375,3235.0,23
2025-05-14 10:46:00+00:00,3235.300048828125,3235.800048828125,3235.300048828125,3235.60009765625,12
2025-05-14 10:47:00+00:00,3234.39990234375,3235.60009765625,3234.39990234375,3235.60009765625,22
2025-05-14 10:48:00+00:00,3234.199951171875,3234.60009765625,3234.10009765625,3234.60009765625,42
2025-05-14 10:49:00+00:00,3234.300048828125,3234.300048828125,3233.199951171875,3234.10009765625,83
2025-05-14 10:50:00+00:00,3234.699951171875,3234.89990234375,3234.199951171875,3234.300048828125,28
2025-05-14 10:51:00+00:00,3234.300048828125,3234.699951171875,3234.10009765625,3234.10009765625,25
2025-05-14 10:52:00+00:00,3234.699951171875,3236.199951171875,3234.300048828125,3234.300048828125,164
2025-05-14 10:53:00+00:00,3235.300048828125,3235.699951171875,3234.5,3234.60009765625,70
2025-05-14 10:54:00+00:00,3236.89990234375,3237.10009765625,3235.199951171875,3235.199951171875,110
2025-05-14 10:55:00+00:00,3238.0,3238.199951171875,3237.10009765625,3237.300048828125,113
2025-05-14 10:56:00+00:00,3238.60009765625,3238.800048828125,3238.0,3238.199951171875,87
2025-05-14 10:57:00+00:00,3239.699951171875,3239.800048828125,3238.39990234375,3238.5,184
2025-05-14 10:58:00+00:00,3239.89990234375,3240.199951171875,3239.5,3239.699951171875,193
2025-05-14 10:59:00+00:00,3239.5,3240.39990234375,3238.89990234375,3239.89990234375,394
2025-05-14 11:00:00+00:00,3238.60009765625,3239.89990234375,3238.60009765625,3239.60009765625,205
2025-05-14 11:01:00+00:00,3239.10009765625,3239.300048828125,3238.300048828125,3238.39990234375,116
2025-05-14 11:02:00+00:00,3239.199951171875,3239.60009765625,3238.800048828125,3239.10009765625,73
2025-05-14 11:03:00+00:00,3240.0,3240.699951171875,3238.89990234375,3239.10009765625,129
2025-05-14 11:04:00+00:00,3239.800048828125,3240.199951171875,3239.5,3240.10009765625,84
2025-05-14 11:05:00+00:00,3239.5,3239.800048828125,3239.0,3239.199951171875,56
2025-05-14 11:06:00+00:00,3239.0,3239.699951171875,3239.0,3239.300048828125,30
2025-05-14 11:07:00+00:00,3239.10009765625,3239.5,3238.60009765625,3239.10009765625,46
2025-05-14 11:08:00+00:00,3239.39990234375,3240.0,3239.199951171875,3239.300048828125,59
2025-05-14 11:09:00+00:00,3238.60009765625,3239.699951171875,3238.39990234375,3239.60009765625,17
2025-05-14 11:10:00+00:00,3239.199951171875,3239.800048828125,3238.39990234375,3238.60009765625,28
2025-05-14 11:11:00+00:00,3239.199951171875,3240.10009765625,3239.199951171875,3239.39990234375,27
2025-05-14 11:12:00+00:00,3240.300048828125,3240.60009765625,3239.199951171875,3239.300048828125,59
2025-05-14 11:13:00+00:00,3241.300048828125,3241.89990234375,3240.39990234375,3240.39990234375,147
2025-05-14 11:14:00+00:00,3241.5,3241.89990234375,3240.89990234375,3241.300048828125,63
2025-05-14 11:15:00+00:00,3241.0,3241.89990234375,3240.5,3241.39990234375,79
2025-05-14 11:16:00+00:00,3240.60009765625,3241.300048828125,3240.39990234375,3241.0,54
2025-05-14 11:17:00+00:00,3240.800048828125,3241.10009765625,3240.300048828125,3240.300048828125,15
2025-05-14 11:18:00+00:00,3241.5,3241.5,3240.300048828125,3240.300048828125,45
2025-05-14 11:19:00+00:00,3240.800048828125,3241.39990234375,3240.5,3241.300048828125,60
2025-05-14 11:20:00+00:00,3240.5,3240.800048828125,3240.300048828125,3240.60009765625,26
2025-05-14 11:21:00+00:00,3239.699951171875,3240.39990234375,3239.699951171875,3240.199951171875,28
2025-05-14 11:22:00+00:00,3241.39990234375,3241.39990234375,3239.39990234375,3239.699951171875,93
2025-05-14 11:23:00+00:00,3242.10009765625,3242.60009765625,3241.89990234375,3241.89990234375,106
2025-05-14 11:24:00+00:00,3241.699951171875,3242.699951171875,3241.699951171875,3242.199951171875,64
2025-05-14 11:25:00+00:00,3243.0,3243.0,3242.0,3242.0,584
2025-05-14 11:26:00+00:00,3242.699951171875,3243.300048828125,3241.800048828125,3243.10009765625,102
2025-05-14 11:27:00+00:00,3242.10009765625,3243.10009765625,3241.89990234375,3242.60009765625,64
2025-05-14 11:28:00+00:00,3241.60009765625,3242.300048828125,3241.39990234375,3242.300048828125,97
2025-05-14 11:29:00+00:00,3241.39990234375,3242.199951171875,3240.89990234375,3241.300048828125,85
2025-05-14 11:30:00+00:00,3241.300048828125,3241.699951171875,3241.199951171875,3241.5,25
2025-05-14 11:31:00+00:00,3241.89990234375,3242.10009765625,3241.199951171875,3241.300048828125,39
2025-05-14 11:32:00+00:00,3241.10009765625,3242.0,3240.800048828125,3242.0,46
2025-05-14 11:33:00+00:00,3240.60009765625,3240.89990234375,3240.300048828125,3240.89990234375,55
2025-05-14 11:34:00+00:00,3240.60009765625,3241.300048828125,3240.5,3240.800048828125,38
2025-05-14 11:35:00+00:00,3240.39990234375,3240.89990234375,3240.0,3240.60009765625,44
2025-05-14 11:36:00+00:00,3239.300048828125,3240.199951171875,3239.199951171875,3240.199951171875,62
2025-05-14 11:37:00+00:00,3238.60009765625,3239.39990234375,3238.39990234375,3239.300048828125,87
2025-05-14 11:38:00+00:00,3237.5,3239.199951171875,3237.39990234375,3238.5,92
2025-05-14 11:39:00+00:00,3237.199951171875,3237.800048828125,3236.5,3237.5,175
2025-05-14 11:42:00+00:00,3235.39990234375,3237.39990234375,3234.10009765625,3236.699951171875,800
2025-05-14 11:43:00+00:00,3236.39990234375,3236.5,3235.300048828125,3235.300048828125,137
2025-05-14 11:45:00+00:00,3234.5,3235.0,3234.300048828125,3234.60009765625,288
2025-05-14 11:46:00+00:00,3233.300048828125,3234.300048828125,3231.89990234375,3234.300048828125,339
2025-05-14 11:47:00+00:00,3232.699951171875,3233.699951171875,3232.60009765625,3233.39990234375,91
2025-05-14 11:48:00+00:00,3231.10009765625,3232.60009765625,3231.0,3232.60009765625,258
2025-05-14 11:49:00+00:00,3230.0,3231.300048828125,3229.800048828125,3231.10009765625,312
2025-05-14 11:50:00+00:00,3230.800048828125,3231.300048828125,3229.800048828125,3230.0,269
2025-05-14 11:51:00+00:00,3230.0,3231.300048828125,3229.800048828125,3230.89990234375,186
2025-05-14 11:52:00+00:00,3231.0,3231.10009765625,3230.10009765625,3230.10009765625,196
2025-05-14 11:53:00+00:00,3231.60009765625,3231.60009765625,3230.39990234375,3230.89990234375,215
2025-05-14 11:54:00+00:00,3230.199951171875,3231.60009765625,3229.89990234375,3231.60009765625,277
2025-05-14 11:55:00+00:00,3228.0,3230.0,3227.199951171875,3230.0,519
2025-05-14 11:56:00+00:00,3226.10009765625,3228.60009765625,3226.0,3227.699951171875,464
2025-05-14 11:57:00+00:00,3226.10009765625,3226.699951171875,3223.0,3226.10009765625,1190
2025-05-14 11:58:00+00:00,3225.300048828125,3226.10009765625,3225.0,3226.0,222
2025-05-14 11:59:00+00:00,3223.699951171875,3225.60009765625,3223.699951171875,3225.39990234375,433
2025-05-14 12:00:00+00:00,3223.0,3224.699951171875,3222.5,3223.89990234375,611
2025-05-14 12:01:00+00:00,3221.800048828125,3223.199951171875,3221.60009765625,3223.10009765625,503
2025-05-14 12:02:00+00:00,3224.800048828125,3224.89990234375,3219.800048828125,3221.89990234375,1393
2025-05-14 12:03:00+00:00,3225.199951171875,3226.0,3224.60009765625,3224.60009765625,466
2025-05-14 12:04:00+00:00,3224.300048828125,3225.89990234375,3224.0,3225.199951171875,279
2025-05-14 12:05:00+00:00,3224.300048828125,3225.199951171875,3223.10009765625,3224.699951171875,522
2025-05-14 12:06:00+00:00,3226.199951171875,3226.300048828125,3223.800048828125,3224.10009765625,276
2025-05-14 12:07:00+00:00,3224.699951171875,3226.199951171875,3224.699951171875,3226.10009765625,138
2025-05-14 12:08:00+00:00,3223.800048828125,3226.10009765625,3223.699951171875,3224.800048828125,259
2025-05-14 12:09:00+00:00,3224.5,3224.800048828125,3223.5,3223.699951171875,110
2025-05-14 12:10:00+00:00,3223.300048828125,3225.199951171875,3223.199951171875,3224.10009765625,133
2025-05-14 12:11:00+00:00,3223.60009765625,3223.89990234375,3222.699951171875,3223.5,128
2025-05-14 12:12:00+00:00,3222.60009765625,3223.89990234375,3222.10009765625,3223.89990234375,147
2025-05-14 12:13:00+00:00,3218.300048828125,3222.5,3216.89990234375,3222.5,855
2025-05-14 12:14:00+00:00,3217.300048828125,3218.800048828125,3216.199951171875,3218.199951171875,911
2025-05-14 12:15:00+00:00,3217.300048828125,3218.800048828125,3216.5,3217.10009765625,424
2025-05-14 12:16:00+00:00,3214.300048828125,3217.60009765625,3213.60009765625,3217.5,811
2025-05-14 12:17:00+00:00,3213.699951171875,3215.10009765625,3213.300048828125,3214.5,616
2025-05-14 12:18:00+00:00,3213.89990234375,3214.60009765625,3212.5,3213.5,960
2025-05-14 12:19:00+00:00,3219.199951171875,3219.39990234375,3213.89990234375,3214.0,969
2025-05-14 12:20:00+00:00,3217.5,3219.60009765625,3217.39990234375,3219.10009765625,525
2025-05-14 12:21:00+00:00,3217.300048828125,3218.300048828125,3215.10009765625,3217.5,616
2025-05-14 12:22:00+00:00,3218.89990234375,3219.89990234375,3216.800048828125,3216.89990234375,416
2025-05-14 12:23:00+00:00,3219.39990234375,3219.5,3218.0,3218.699951171875,303
2025-05-14 12:24:00+00:00,3219.39990234375,3221.0,3217.89990234375,3219.60009765625,484
2025-05-14 12:25:00+00:00,3219.699951171875,3220.699951171875,3218.199951171875,3219.699951171875,615
2025-05-14 12:26:00+00:00,3216.699951171875,3219.699951171875,3215.699951171875,3219.60009765625,344
2025-05-14 12:27:00+00:00,3218.39990234375,3219.800048828125,3216.199951171875,3216.60009765625,453
2025-05-14 12:28:00+00:00,3217.60009765625,3219.0,3216.5,3218.60009765625,300
2025-05-14 12:29:00+00:00,3216.5,3218.300048828125,3215.5,3217.39990234375,464
2025-05-14 12:30:00+00:00,3216.199951171875,3218.800048828125,3215.60009765625,3216.5,547
2025-05-14 12:31:00+00:00,3217.800048828125,3218.199951171875,3215.60009765625,3216.39990234375,290
2025-05-14 12:32:00+00:00,3218.300048828125,3220.5,3216.199951171875,3217.89990234375,638
2025-05-14 12:33:00+00:00,3216.39990234375,3218.300048828125,3213.89990234375,3218.300048828125,619
2025-05-14 12:34:00+00:00,3215.89990234375,3217.699951171875,3215.39990234375,3216.199951171875,251
2025-05-14 12:35:00+00:00,3215.199951171875,3216.300048828125,3214.60009765625,3215.60009765625,224
2025-05-14 12:36:00+00:00,3207.300048828125,3215.10009765625,3206.60009765625,3215.10009765625,2261
2025-05-14 12:37:00+00:00,3206.0,3208.800048828125,3205.199951171875,3207.5,1677
2025-05-14 12:38:00+00:00,3208.300048828125,3209.39990234375,3204.699951171875,3205.800048828125,1461
2025-05-14 12:39:00+00:00,3204.199951171875,3208.699951171875,3203.199951171875,3208.199951171875,1519
2025-05-14 12:40:00+00:00,3208.89990234375,3209.0,3203.800048828125,3204.199951171875,1980
2025-05-14 12:41:00+00:00,3209.39990234375,3211.300048828125,3209.0,3209.300048828125,824
2025-05-14 12:42:00+00:00,3209.199951171875,3210.10009765625,3207.60009765625,3209.300048828125,455
2025-05-14 12:43:00+00:00,3205.0,3209.60009765625,3204.10009765625,3209.39990234375,593
2025-05-14 12:44:00+00:00,3204.800048828125,3206.5,3204.39990234375,3205.0,517
2025-05-14 12:45:00+00:00,3200.699951171875,3205.699951171875,3200.199951171875,3204.89990234375,1270
2025-05-14 12:46:00+00:00,3193.60009765625,3200.89990234375,3193.5,3200.39990234375,2179
2025-05-14 12:47:00+00:00,3196.199951171875,3199.5,3193.0,3193.800048828125,1501
2025-05-14 12:48:00+00:00,3200.5,3203.199951171875,3195.199951171875,3196.199951171875,1382
2025-05-14 12:49:00+00:00,3198.699951171875,3201.60009765625,3198.60009765625,3200.699951171875,661
2025-05-14 12:50:00+00:00,3199.800048828125,3200.199951171875,3196.699951171875,3198.5,511
2025-05-14 12:51:00+00:00,3198.300048828125,3201.0,3198.199951171875,3200.0,503
2025-05-14 12:52:00+00:00,3196.5,3198.199951171875,3196.10009765625,3198.10009765625,863
2025-05-14 12:53:00+00:00,3193.60009765625,3196.89990234375,3193.5,3196.699951171875,1093
2025-05-14 12:54:00+00:00,3190.300048828125,3193.89990234375,3189.5,3193.60009765625,1055
2025-05-14 12:55:00+00:00,3193.800048828125,3194.5,3190.0,3190.39990234375,570
2025-05-14 12:56:00+00:00,3190.800048828125,3193.5,3190.39990234375,3193.300048828125,299
2025-05-14 12:57:00+00:00,3191.10009765625,3192.0,3189.0,3190.60009765625,551
2025-05-14 12:58:00+00:00,3189.800048828125,3191.5,3187.699951171875,3191.39990234375,722
2025-05-14 12:59:00+00:00,3188.5,3190.60009765625,3187.800048828125,3190.0,519
2025-05-14 13:00:00+00:00,3188.89990234375,3192.699951171875,3187.699951171875,3188.60009765625,1211
2025-05-14 13:01:00+00:00,3188.5,3190.5,3187.300048828125,3188.800048828125,1249
2025-05-14 13:02:00+00:00,3185.800048828125,3188.89990234375,3183.39990234375,3188.5,1616
2025-05-14 13:03:00+00:00,3186.199951171875,3187.0,3185.0,3185.60009765625,723
2025-05-14 13:04:00+00:00,3185.5,3187.199951171875,3182.89990234375,3186.10009765625,975
2025-05-14 13:05:00+00:00,3187.5,3189.39990234375,3183.10009765625,3185.5,810
2025-05-14 13:06:00+00:00,3186.39990234375,3189.0,3185.300048828125,3187.300048828125,652
2025-05-14 13:07:00+00:00,3182.5,3186.10009765625,3182.0,3186.0,860
2025-05-14 13:08:00+00:00,3184.300048828125,3184.89990234375,3181.60009765625,3182.199951171875,1002
2025-05-14 13:09:00+00:00,3184.199951171875,3185.10009765625,3183.5,3184.10009765625,600
2025-05-14 13:10:00+00:00,3179.699951171875,3184.199951171875,3179.10009765625,3184.199951171875,1938
2025-05-14 13:11:00+00:00,3180.10009765625,3183.10009765625,3179.39990234375,3179.5,730
2025-05-14 13:12:00+00:00,3180.199951171875,3181.5,3179.60009765625,3179.89990234375,586
2025-05-14 13:13:00+00:00,3180.5,3182.0,3179.0,3180.199951171875,511
2025-05-14 13:14:00+00:00,3183.10009765625,3183.39990234375,3178.800048828125,3180.5,744
2025-05-14 13:15:00+00:00,3180.300048828125,3183.699951171875,3178.300048828125,3183.39990234375,993
2025-05-14 13:16:00+00:00,3183.39990234375,3183.699951171875,3179.60009765625,3180.10009765625,350
2025-05-14 13:17:00+00:00,3187.300048828125,3187.699951171875,3183.10009765625,3183.699951171875,1151
2025-05-14 13:18:00+00:00,3187.60009765625,3190.10009765625,3186.800048828125,3187.300048828125,1107
2025-05-14 13:19:00+00:00,3188.89990234375,3189.39990234375,3186.300048828125,3187.60009765625,460
2025-05-14 13:20:00+00:00,3191.39990234375,3192.60009765625,3188.60009765625,3188.89990234375,789
